Epoch,Precision,Recall,F1-Score
1,0.6864619567390348,0.6839887640449438,0.6829374009179379
2,0.8226840164575122,0.8226825842696629,0.8226823875198109
3,0.8529183729533808,0.8528792134831461,0.8528751322760454
4,0.877591513215871,0.8767556179775281,0.87668737197955
5,0.8845639719138672,0.8844803370786517,0.8844740559433921
6,0.9038208116660221,0.9037921348314607,0.9037904267805537
7,0.9168184465727333,0.9167837078651685,0.916781973964777
8,0.9375699153420155,0.9375,0.9374975033227382
9,0.9455760624329621,0.9455758426966292,0.9455758359867948
10,0.9497895476569146,0.9497893258426966,0.9497893196523334
11,0.9490890718706833,0.9490870786516854,0.9490870221591536
12,0.9568624907585556,0.956811797752809,0.9568105996896269
13,0.9543575176549491,0.9543539325842697,0.9543538425424554
14,0.9543575176549491,0.9543539325842697,0.9543538425424554
15,0.9582544842269731,0.9582162921348315,0.9582154215266182
16,0.9592841586970929,0.9592696629213483,0.9592693415394327
17,0.9607650480226657,0.9606741573033708,0.9606722178494
18,0.9592732867795006,0.9592696629213483,0.959269582576345
19,0.9606777922436579,0.9606741573033708,0.9606740797288846
20,0.9620786516853933,0.9620786516853933,0.9620786516853933
21,0.9592841586970929,0.9592696629213483,0.9592693415394327
22,0.9617459726438147,0.9617275280898876,0.9617271458852971
23,0.9571953885123139,0.9571629213483146,0.9571621608292976
24,0.952247191011236,0.952247191011236,0.952247191011236
25,0.9578651685393258,0.9578651685393258,0.9578651685393258
26,0.9617459726438147,0.9617275280898876,0.9617271458852971
27,0.9624354765451972,0.9624297752808989,0.9624296594818027
28,0.9627891149752927,0.9627808988764045,0.9627807336838995
29,0.9624318277198515,0.9624297752808989,0.9624297335933064
30,0.9575251007655369,0.9575140449438202,0.9575137882803163
31,0.9631322508660971,0.9631320224719101,0.9631320179265386
32,0.963852798374509,0.9638342696629213,0.9638339084971156
33,0.9627845504398942,0.9627808988764045,0.9627808254576944
34,0.9578651685393258,0.9578651685393258,0.9578651685393258
35,0.9589187656421446,0.9589185393258427,0.9589185342609998
36,0.9561367688290169,0.9561095505617978,0.9561088958021488
37,0.961377314609335,0.961376404494382,0.9613763854471034
38,0.9603232607167955,0.9603230337078652,0.9603230288161795
39,0.9585683203042551,0.9585674157303371,0.9585673952978017
40,0.9606968766213143,0.9606741573033708,0.9606736724578117
41,0.9543548288466356,0.9543539325842697,0.9543539100738495
42,0.9572071138993281,0.9571629213483146,0.957161886190794
43,0.9568120230301684,0.956811797752809,0.9568117924282307
44,0.9571638231517154,0.9571629213483146,0.957162900223151
45,0.9526163944774733,0.9525983146067416,0.9525978412340835
46,0.9617332206962295,0.9617275280898876,0.9617274101263222
47,0.9547321906340082,0.9547050561797753,0.9547043804678175
48,0.9578796199854812,0.9578651685393258,0.9578648360752752
49,0.9603505034140424,0.9603230337078652,0.9603224418051425
50,0.9624300033287716,0.9624297752808989,0.9624297706489487
51,0.9585710340474217,0.9585674157303371,0.9585673340000749
52,0.9561115749491929,0.9561095505617978,0.9561095018613394
53,0.9589368716695558,0.9589185393258427,0.9589181290695391
