Epoch,Precision,Recall,F1-Score
1,0.7124313578074802,0.7124255952380952,0.7124236449861217
2,0.8164472809466826,0.8162202380952381,0.8161872678586855
3,0.8655896822231086,0.8653273809523809,0.8653032205766074
4,0.9007271115052095,0.9002976190476191,0.9002708970613317
5,0.9225571414312805,0.921875,0.9218434576294842
6,0.932592359304851,0.9319196428571429,0.9318931649344725
7,0.9353839221730622,0.9348958333333334,0.9348775818982935
8,0.956331374614313,0.9549851190476191,0.9549518941442643
9,0.9598036166525971,0.9583333333333334,0.9582999980054209
10,0.9612196395055695,0.9598214285714286,0.9597909546268711
11,0.963047617249683,0.9616815476190477,0.9616532652632995
12,0.9641296237074939,0.9627976190476191,0.9627709081239197
13,0.9650694537327531,0.9639136904761905,0.9638912566448157
14,0.9648025242084647,0.9635416666666666,0.9635169249979642
15,0.9625355883995012,0.9609375,0.9609037300063458
16,0.9660326139765142,0.9646577380952381,0.964631652427315
17,0.9671723350460811,0.9661458333333334,0.9661272264631042
18,0.9662946671433236,0.9650297619047619,0.9650060301000879
19,0.9666316972648933,0.9654017857142857,0.9653789728613327
20,0.966153897379549,0.9650297619047619,0.9650086664040988
21,0.9629735828945287,0.9616815476190477,0.9616547948195524
22,0.9658856833603929,0.9646577380952381,0.9646344346432967
23,0.966368191024411,0.9650297619047619,0.9650046536364846
24,0.9677868100781821,0.9665178571428571,0.9664951352022119
25,0.9675251123399298,0.9661458333333334,0.9661208460093229
26,0.9670407386107527,0.9657738095238095,0.96575058265115
27,0.9648758128131331,0.9635416666666666,0.9635154899614411
28,0.9668555920411438,0.9654017857142857,0.9653748296851996
