Epoch,Precision,Recall,F1-Score
1,0.7195214385448045,0.7183779761904762,0.7180107636778879
2,0.8335467931175838,0.8333333333333334,0.8333066636693287
3,0.8601836532647624,0.8601190476190477,0.8601127747743259
4,0.8727678571428571,0.8727678571428571,0.8727678571428571
5,0.8939786670180274,0.8939732142857143,0.8939728474272208
6,0.917794071484764,0.9177827380952381,0.9177821805199649
7,0.9270918452084371,0.9270833333333334,0.9270829700270217
8,0.9421052631578947,0.9419642857142857,0.941959658773818
9,0.9497770347139374,0.9497767857142857,0.949776778763306
10,0.945332469667904,0.9453125,0.9453118869167808
11,0.9583424680285668,0.9583333333333334,0.9583331257297267
12,0.9605817949899018,0.9605654761904762,0.9605651268878161
13,0.9539695758875177,0.9538690476190477,0.9538664936364906
14,0.9565846851561138,0.9564732142857143,0.9564705574593875
15,0.9549974616436924,0.9549851190476191,0.9549848137688495
16,0.9631719505936632,0.9631696428571429,0.9631695969806244
17,0.9620791524474099,0.9620535714285714,0.962053046236224
18,0.969134749904085,0.9691220238095238,0.9691218144034257
19,0.9580731437874296,0.9579613095238095,0.957958743529152
20,0.9635580909187541,0.9635416666666666,0.9635413437264715
21,0.9643690075149003,0.9642857142857143,0.9642841127083386
22,0.9620791524474099,0.9620535714285714,0.962053046236224
23,0.9680069887484692,0.9680059523809523,0.9680059346688183
