Epoch,Precision,Recall,F1-Score
1,0.687420459150167,0.6856398809523809,0.6848914629387183
2,0.8226091169589834,0.8225446428571429,0.8225357762087468
3,0.8418915844141177,0.8418898809523809,0.8418896840077311
4,0.8567710308442232,0.8567708333333334,0.8567708135101681
5,0.8799475802231358,0.8798363095238095,0.8798275111542649
6,0.8955403590858123,0.8954613095238095,0.8954560861942513
7,0.9036680165712424,0.9032738095238095,0.9032501889644747
8,0.9196241720065491,0.9192708333333334,0.9192538355383291
9,0.9300877453031188,0.9296875,0.9296711377593334
10,0.9350463612394232,0.9348958333333334,0.9348902012659592
11,0.9379276637341153,0.9375,0.9374847374847374
12,0.9360862671773196,0.9356398809523809,0.9356234066750236
13,0.9413609782030834,0.9412202380952381,0.9412155518350209
14,0.9470701239221005,0.9468005952380952,0.9467925758434607
15,0.9376637905253482,0.9375,0.9374941519804093
16,0.9431512579683696,0.9430803571428571,0.9430780803744747
17,0.9501976590961941,0.9501488095238095,0.9501474571870361
18,0.9416472741708566,0.9415922619047619,0.9415904430086205
19,0.9461279246885601,0.9460565476190477,0.946054389897378
20,0.9502923976608186,0.9501488095238095,0.9501448351005873
21,0.94029374201788,0.9397321428571429,0.9397129186602869
22,0.9505929247688462,0.9505208333333334,0.9505188541817328
23,0.9506108888550506,0.9505208333333334,0.9505183610812648
24,0.9438236111242043,0.9430803571428571,0.9430565168888275
25,0.9504370755270942,0.9501488095238095,0.950140832436808
26,0.9479801559177887,0.9479166666666666,0.9479148212450839
27,0.9453754131173485,0.9449404761904762,0.9449270306413162
28,0.945332469667904,0.9453125,0.9453118869167808
29,0.9454922915119404,0.9453125,0.9453069817561213
30,0.9414705048213273,0.9412202380952381,0.9412119064493267
31,0.9481111593573601,0.9479166666666666,0.947911014650027
