Epoch,Precision,Recall,F1-Score
1,0.718166768804667,0.7162921348314607,0.715681371143905
2,0.8276566465178565,0.8275983146067416,0.8275906412026618
3,0.846361592914416,0.8462078651685393,0.8461907986531536
4,0.8670199043333151,0.8669241573033708,0.866915477632597
5,0.8823964135910696,0.882373595505618,0.8823718407497587
6,0.8922903713495794,0.8922050561797753,0.8921991950596394
7,0.9068611582645771,0.9066011235955056,0.9065861978483339
8,0.9184388056458225,0.9178370786516854,0.9178075298698057
9,0.9217509773723493,0.9213483146067416,0.9213295371362388
10,0.9303303458875131,0.930126404494382,0.9301181249208554
11,0.9274519716885743,0.9269662921348315,0.926945540647198
12,0.938115793779678,0.9378511235955056,0.9378417359864433
13,0.9327515846140488,0.9325842696629213,0.9325777527890391
14,0.9327763513900209,0.9325842696629213,0.9325767884506975
15,0.9347330314956748,0.9346910112359551,0.934689433044981
16,0.9402238088259314,0.9399578651685393,0.939948795783513
17,0.9434955650739402,0.9434691011235955,0.9434682577931675
18,0.9410669191919192,0.9410112359550562,0.9410093741123
19,0.9478435872478537,0.9476825842696629,0.9476778817255677
20,0.9363442579269918,0.9360955056179775,0.9360863966082151
21,0.9389910899606191,0.9389044943820225,0.9389014813017466
22,0.9382575757575757,0.9382022471910112,0.9382002966890762
23,0.9329258662623582,0.9325842696629213,0.932570968582049
24,0.9344343682716473,0.9343398876404494,0.9343363175118976
25,0.9342363146519822,0.9339887640449438,0.9339793547381561
26,0.9414113381118403,0.9413623595505618,0.9413607329119322
27,0.9414252717773283,0.9413623595505618,0.9413602702071248
28,0.9406968411531427,0.9406601123595506,0.9406588759495669
29,0.9416605351244839,0.9413623595505618,0.9413524609620412
30,0.9412070595339824,0.9410112359550562,0.9410046898943601
