Epoch,Precision,Recall,F1-Score
1,0.6704817626302719,0.6670386904761905,0.6653490266819663
2,0.8255224552365102,0.8255208333333334,0.8255206159991199
3,0.8583035594157835,0.8582589285714286,0.8582545145623206
4,0.8882015735296969,0.8880208333333334,0.8880077979066519
5,0.9114811132100125,0.9114583333333334,0.9114571078845227
6,0.9161032194032628,0.9159226190476191,0.915913495077901
7,0.9192729223446253,0.9192708333333334,0.9192707327757121
8,0.9404917974701485,0.9404761904761905,0.9404756632268924
9,0.9543318705962153,0.9542410714285714,0.9542387850601172
10,0.9528254248089889,0.9527529761904762,0.9527510863239103
11,0.9569676806294203,0.9568452380952381,0.9568423471181449
12,0.9491045914087506,0.9490327380952381,0.9490306994202813
13,0.9594618684627635,0.9594494047619048,0.9594491297587157
14,0.9590814473625936,0.9590773809523809,0.9590772903320098
15,0.961794290365719,0.9616815476190477,0.9616792087035632
16,0.9594516939623888,0.9594494047619048,0.9594493542513947
17,0.9557354741237803,0.9557291666666666,0.9557290134871556
18,0.9628232412597247,0.9627976190476191,0.9627971041531609
19,0.9583698742990778,0.9583333333333334,0.958332502906494
20,0.961739062549312,0.9616815476190477,0.9616803543304961
21,0.9621037128904736,0.9620535714285714,0.9620525420378931
22,0.9607379019305962,0.9605654761904762,0.9605617863685916
23,0.9628478412526161,0.9627976190476191,0.9627966098410716
24,0.9609397966148988,0.9609375,0.9609374513430864
25,0.9606307583274274,0.9605654761904762,0.9605640789427061
26,0.9674109516214779,0.9672619047619048,0.967259294692923
27,0.9650802263390433,0.9650297619047619,0.9650288132506075
28,0.9599681020733654,0.9598214285714286,0.9598182253049511
29,0.963913947302134,0.9639136904761905,0.9639136854817826
30,0.9625385196813768,0.9624255952380952,0.9624233017384456
31,0.9601937071473453,0.9601934523809523,0.9601934468716571
32,0.9635673300720394,0.9635416666666666,0.9635411620700977
33,0.957308655989147,0.9572172619047619,0.9572151242431989
34,0.9594516939623888,0.9594494047619048,0.9594493542513947
35,0.959223817118554,0.9590773809523809,0.9590741183661537
