Epoch,Precision,Recall,F1-Score
1,0.7326715422395707,0.7310267857142857,0.7305506008603029
2,0.8223553601815089,0.8221726190476191,0.8221474131821405
3,0.865173806252862,0.8642113095238095,0.8641217752084561
4,0.8806162713367324,0.8802083333333334,0.8801762270662269
5,0.8926679387093291,0.8924851190476191,0.8924726033057221
6,0.8976560921398262,0.8965773809523809,0.8965071954023879
7,0.9136022647871879,0.9125744047619048,0.9125200547580585
8,0.9327536046992131,0.9319196428571429,0.9318868275402066
9,0.9351581805703042,0.9348958333333334,0.9348860193888506
10,0.9400839496213623,0.9397321428571429,0.9397200957931311
11,0.9422473105175107,0.9419642857142857,0.9419549989562841
12,0.9373137505321413,0.9367559523809523,0.9367357788410419
13,0.9440921380841514,0.9438244047619048,0.9438159367298082
14,0.9436228713388801,0.9430803571428571,0.9430629498133429
15,0.9406430367706929,0.9401041666666666,0.9400858491499882
16,0.9436451385252808,0.9423363095238095,0.9422937486971981
17,0.9504720117005716,0.9501488095238095,0.9501398661802912
18,0.9466027059070676,0.9460565476190477,0.9460400504766976
19,0.9440187313750531,0.9434523809523809,0.9434343434343434
20,0.9509404844693305,0.9505208333333334,0.9505093191639754
21,0.9437039137833239,0.9434523809523809,0.9434443656980863
22,0.945581131003126,0.9453125,0.9453042562866345
23,0.9459546441134646,0.9453125,0.9452928063479484
24,0.9475303785489659,0.9471726190476191,0.9471620592754606
25,0.9459699309764124,0.9456845238095238,0.9456758323565221
26,0.942849548112706,0.9427083333333334,0.9427037657126153
27,0.9489152013613159,0.9486607142857143,0.9486534372785259
28,0.9456599128322852,0.9449404761904762,0.9449182463293507
29,0.9501957437848231,0.9497767857142857,0.9497650983995239
30,0.9402039459099979,0.9397321428571429,0.9397159900146855
31,0.9517809675704412,0.9516369047619048,0.9516330489781818
32,0.9494928475516866,0.9490327380952381,0.9490196919912037
