Epoch,Precision,Recall,F1-Score
1,0.6867990658261285,0.6857443820224719,0.6853001763655366
2,0.822438952197721,0.8223314606741573,0.8223166520928363
3,0.857885048753849,0.8574438202247191,0.8573998680907341
4,0.8771811444941638,0.8771067415730337,0.877100680779375
5,0.8757919431438589,0.8757022471910112,0.875694829741746
6,0.9002935328093931,0.9002808988764045,0.9002801120448178
7,0.9144640126288787,0.9143258426966292,0.9143187017997078
8,0.9305463211952736,0.9304775280898876,0.9304747508870911
9,0.9385795413914103,0.9385533707865169,0.9385524541230083
10,0.9408690482357788,0.9406601123595506,0.9406530809629374
11,0.9397316495659037,0.9396067415730337,0.9396024525160385
12,0.9433707355103572,0.9431179775280899,0.9431098695084111
13,0.9392922297072361,0.9392556179775281,0.9392543523034027
14,0.9522614651390335,0.952247191011236,0.9522468142186453
15,0.9528415093203835,0.9525983146067416,0.9525919495833239
16,0.9515672129077821,0.9515449438202247,0.9515443464212322
17,0.9535441338499729,0.9533005617977528,0.9532942910709783
18,0.9569111666300832,0.956811797752809,0.9568094494864353
19,0.9489626752557787,0.9487359550561798,0.9487294823232325
20,0.9461813265437035,0.9459269662921348,0.9459192586684895
21,0.9566633577979117,0.9564606741573034,0.9564558425410755
22,0.9476845712549816,0.9476825842696629,0.9476825262187164
23,0.9525985378062161,0.9525983146067416,0.9525983087626924
24,0.9526967669378764,0.9525983146067416,0.9525957372412095
25,0.9550705425622574,0.9550561797752809,0.9550558251469603
26,0.9564831856766073,0.9564606741573034,0.9564601373640059
27,0.9512919670404743,0.9511938202247191,0.9511911664928009
28,0.9477622982961061,0.9476825842696629,0.9476802556806448
29,0.9488430872316371,0.9487359550561798,0.948732895882189
30,0.9509707971586424,0.9508426966292135,0.9508392055363104
31,0.9578732973655399,0.9578651685393258,0.9578649815289428
32,0.9566128952691038,0.9564606741573034,0.9564570451769007
33,0.9526360384433472,0.9525983146067416,0.9525973269419618
34,0.9463575538308633,0.9462780898876404,0.9462756987861654
35,0.9508426966292135,0.9508426966292135,0.9508426966292135
36,0.9551289007088699,0.9550561797752809,0.9550543844118566
