Epoch,Precision,Recall,F1-Score
1,0.7032010456010545,0.703125,0.7030972219069443
2,0.7866208167895633,0.7864583333333334,0.7864280652019844
3,0.8608956549064989,0.8604910714285714,0.8604519612106291
4,0.8880245499499405,0.8872767857142857,0.8872224521567357
5,0.9165951359084407,0.9159226190476191,0.9158886734488735
6,0.9327474267616787,0.9311755952380952,0.9311130421845345
7,0.9383162911015811,0.9375,0.9374708874851495
8,0.9599339313089721,0.9590773809523809,0.9590583191867049
9,0.954287921710018,0.953125,0.9530949822178397
10,0.9608846172428558,0.9594494047619048,0.9594178111364168
11,0.9623013680679753,0.9609375,0.9609086684722955
12,0.964323552443687,0.9631696428571429,0.9631467464725437
13,0.9623013680679753,0.9609375,0.9609086684722955
14,0.9625643098061768,0.9613095238095238,0.9612832673447782
15,0.9623579545454546,0.9613095238095238,0.961287577992059
16,0.9645951704545455,0.9635416666666666,0.9635209869540555
17,0.9645302170550548,0.9635416666666666,0.9635222599182993
18,0.965028657750922,0.9635416666666666,0.9635124982547432
19,0.9639853650305932,0.9627976190476191,0.9627737954109838
20,0.9651396694558927,0.9639136904761905,0.9638898964252609
21,0.9638701046419998,0.9624255952380952,0.9623963204108082
22,0.9633834346018547,0.9620535714285714,0.9620263262863981
23,0.9648025242084647,0.9635416666666666,0.9635169249979642
24,0.9654772793876046,0.9642857142857143,0.9642628435945446
25,0.9652119724975643,0.9639136904761905,0.9638884960922001
26,0.965616895454659,0.9646577380952381,0.9646395277072758
27,0.9632394078520874,0.9620535714285714,0.9620292713192036
28,0.9624246662005127,0.9613095238095238,0.9612861841066623
