Epoch,Precision,Recall,F1-Score
1,0.7072430764222133,0.7072172619047619,0.7072081442534026
2,0.7738313534773712,0.7738095238095238,0.7738050157781099
3,0.8281838658879342,0.828125,0.8281172924088791
4,0.8631673379978237,0.8627232142857143,0.862681231902768
5,0.8931923418004789,0.8924851190476191,0.8924367513858513
6,0.9035293067417344,0.9029017857142857,0.9028640221196575
7,0.9148811427353161,0.9136904761904762,0.9136285068474937
8,0.9468564159113826,0.9453125,0.9452652220088837
9,0.9468047940704627,0.9460565476190477,0.9460339539142483
10,0.9502893751439936,0.9490327380952381,0.9489971542745506
11,0.9578238729777285,0.9564732142857143,0.956441087726272
12,0.9531350331076945,0.9520089285714286,0.9519790938884662
13,0.954287921710018,0.953125,0.9530949822178397
14,0.9558496665993129,0.9546130952380952,0.9545822943852207
15,0.9554414886973898,0.9542410714285714,0.9542108995907947
16,0.9568645395530253,0.9557291666666666,0.9557016447498253
17,0.9566437471350585,0.9549851190476191,0.9549442059693443
18,0.9556463068181819,0.9546130952380952,0.9545873511060692
19,0.9595800239364597,0.9583333333333334,0.9583050571405304
20,0.9549136424445677,0.9534970238095238,0.9534607925876338
21,0.9559870437041956,0.9549851190476191,0.9549603780443476
22,0.959242933556136,0.9579613095238095,0.9579319593651402
23,0.9570045439531004,0.9557291666666666,0.9556982580924929
24,0.9598481447092899,0.9587053571428571,0.9586796854389126
25,0.9570738732821005,0.9561011904761905,0.9560778231669319
26,0.9566677326511033,0.9553571428571429,0.9553250897487037
27,0.9559215435454643,0.9546130952380952,0.9545805079111821
28,0.9556463068181819,0.9546130952380952,0.9545873511060692
29,0.958884027170063,0.9572172619047619,0.9571783775741702
30,0.9550338788885239,0.9538690476190477,0.95383950630962
31,0.9580558248314672,0.9564732142857143,0.9564355848642139
32,0.9557798360670294,0.9546130952380952,0.9545840304014003
