Epoch,Precision,Recall,F1-Score
1,0.66696117207955,0.6659226190476191,0.6654022922861704
2,0.8255426402726143,0.8255208333333334,0.8255179113502796
3,0.8687215237601675,0.8686755952380952,0.8686715056181081
4,0.881329682430102,0.8813244047619048,0.8813239941378367
5,0.9021757725238131,0.9021577380952381,0.902156641218458
6,0.9100147275405006,0.9099702380952381,0.9099677958153937
7,0.9218759342136441,0.921875,0.9218749567494401
8,0.9424894127576339,0.9423363095238095,0.9423313211212782
9,0.9471726190476191,0.9471726190476191,0.9471726190476191
10,0.9538730678949466,0.9538690476190477,0.9538689454651749
11,0.9561173510966233,0.9561011904761905,0.9561008016298329
12,0.9583830710797612,0.9583333333333334,0.9583322030220005
13,0.9565462582092271,0.9564732142857143,0.9564714732275393
14,0.95322536346803,0.953125,0.9531224048241759
15,0.9624278992674083,0.9624255952380952,0.9624255484347786
16,0.9557415294468709,0.9557291666666666,0.9557288664338273
17,0.9572195399836244,0.9572172619047619,0.9572172086138567
18,0.9598224468148713,0.9598214285714286,0.9598214063282836
19,0.9650802263390433,0.9650297619047619,0.9650288132506075
20,0.960958170358006,0.9609375,0.9609370620834148
21,0.9654020433640492,0.9654017857142857,0.965401780925833
22,0.9610296377303119,0.9609375,0.9609355482220513
23,0.9624463323284916,0.9624255952380952,0.9624251740040467
24,0.9672877741336127,0.9672619047619048,0.9672614516547815
25,0.9576906379849562,0.9575892857142857,0.9575869376980638
26,0.9601957452886438,0.9601934523809523,0.9601934027972405
27,0.9620576642012489,0.9620535714285714,0.9620534873987727
28,0.962438139675478,0.9624255952380952,0.9624253404186266
29,0.9639447684799429,0.9639136904761905,0.9639130861428084
30,0.9594557637084643,0.9594494047619048,0.9594492644546213
31,0.9617247463828095,0.9616815476190477,0.9616806513337048
32,0.9642949676133534,0.9642857142857143,0.9642855363397658
33,0.9621559125018828,0.9620535714285714,0.9620514705719517
34,0.9594618684627635,0.9594494047619048,0.9594491297587157
35,0.9621037128904736,0.9620535714285714,0.9620525420378931
36,0.9639714834802513,0.9639136904761905,0.9639125666995935
37,0.958725927402277,0.9587053571428571,0.9587048942024671
38,0.9598377210076888,0.9598214285714286,0.9598210726781524
39,0.9620627802690583,0.9620535714285714,0.9620533823610011
40,0.9605909748227807,0.9605654761904762,0.9605649304023504
