Epoch,Precision,Recall,F1-Score
1,0.6913744482619851,0.6906601123595506,0.6903711775169725
2,0.8132176935565643,0.8132022471910112,0.8131999441746052
3,0.8420618572973144,0.8419943820224719,0.841986589573482
4,0.870450190980399,0.870435393258427,0.8704340993731617
5,0.8947259910468905,0.8946629213483146,0.8946587134652894
6,0.8994420450715873,0.8992275280898876,0.8992139965215848
7,0.9125948447837526,0.9125702247191011,0.9125689204378803
8,0.9322947570070732,0.9322331460674157,0.9322307314369764
9,0.9375008630161575,0.9375,0.9374999691780398
10,0.9435323136473873,0.9434691011235955,0.9434670868463898
11,0.9473879419191918,0.9473314606741573,0.9473297983145536
12,0.9499066961253365,0.9497893258426966,0.9497860509273386
13,0.9533991668865777,0.9533005617977528,0.9532980226154139
14,0.9484345893148928,0.9483848314606742,0.948383399629066
15,0.9490926154148117,0.9490870786516854,0.9490869217276765
16,0.9534635852054738,0.9533005617977528,0.9532963642248354
17,0.9464156838834404,0.9462780898876404,0.9462739500342705
18,0.9457360880137461,0.9455758426966292,0.945570950788342
19,0.9462959172853905,0.9462780898876404,0.9462775533986281
20,0.955418308283117,0.9554073033707865,0.9554070339801666
21,0.9537241818795217,0.9536516853932584,0.9536498339247274
22,0.955088497321013,0.9550561797752809,0.9550553818536893
23,0.9488076659768026,0.9487359550561798,0.9487339072197742
24,0.952971776556018,0.9529494382022472,0.9529488581191675
25,0.9488076659768026,0.9487359550561798,0.9487339072197742
26,0.9564615745754453,0.9564606741573034,0.9564606526858255
27,0.9558672357016157,0.9557584269662921,0.9557557868572316
28,0.9568498727810665,0.956811797752809,0.9568108978804538
29,0.956931000514491,0.956811797752809,0.956808980867571
30,0.9523042929292929,0.952247191011236,0.9522456838051953
31,0.9467358426906434,0.9466292134831461,0.9466260285896765
32,0.9508649310836641,0.9508426966292135,0.9508420905722645
33,0.9533186697210378,0.9533005617977528,0.9533000954380231
34,0.955409324641342,0.9554073033707865,0.9554072538911206
35,0.9491670427613487,0.9490870786516854,0.9490848125751242
36,0.9462959172853905,0.9462780898876404,0.9462775533986281
37,0.9556232315233506,0.9554073033707865,0.9554020194218524
38,0.9533812761570769,0.9533005617977528,0.9532984832585621
39,0.9498392395555031,0.9497893258426966,0.9497879329724929
40,0.9529932234486433,0.9529494382022472,0.952948301225954
41,0.9533383441663006,0.9533005617977528,0.9532995887650438
42,0.9557809038524893,0.9557584269662921,0.9557578815150382
43,0.9526967669378764,0.9525983146067416,0.9525957372412095
44,0.953302573717789,0.9533005617977528,0.953300509980465
45,0.9544624060076201,0.9543539325842697,0.9543512086622233
