Epoch,Precision,Recall,F1-Score
1,0.6453973392226415,0.6422050561797753,0.6402303180913158
2,0.8146592269803844,0.8142556179775281,0.814196035939063
3,0.8606439492767384,0.8606039325842697,0.8606000656648929
4,0.8720161928937766,0.8718398876404494,0.8718247014880008
5,0.8820196877774964,0.8816713483146067,0.8816443680708032
6,0.89681976010101,0.8967696629213483,0.8967664046965248
7,0.9284925019731649,0.9283707865168539,0.9283656994957665
8,0.9370184413287862,0.9367977528089888,0.9367897727272728
9,0.946327613953977,0.9462780898876404,0.9462765996139259
10,0.944879080321006,0.944873595505618,0.9448734255947944
11,0.9529637344948394,0.9529494382022472,0.952949066950724
12,0.9523551614666264,0.952247191011236,0.9522443413697103
13,0.9491050182596497,0.9490870786516854,0.949086570214386
14,0.9517454447139342,0.9515449438202247,0.9515395666989388
15,0.9564687780484676,0.9564606741573034,0.9564604809132412
16,0.9540084063575853,0.954002808988764,0.9540026672160387
17,0.9593276515151515,0.9592696629213483,0.9592683773632548
18,0.9610909958978776,0.9610252808988764,0.9610238921735977
19,0.9568624907585556,0.956811797752809,0.9568105996896269
20,0.9551136363636363,0.9550561797752809,0.955054761228419
21,0.9601026045777428,0.9599719101123596,0.9599690673652813
22,0.9586117440495566,0.9585674157303371,0.9585664145124074
23,0.957185467500725,0.9571629213483146,0.9571623932129734
24,0.9551001686739857,0.9550561797752809,0.9550550937083739
25,0.9638619489015637,0.9638342696629213,0.9638337301409705
26,0.9638619489015637,0.9638342696629213,0.9638337301409705
