Epoch,Precision,Recall,F1-Score
1,0.7318387291665166,0.7317708333333334,0.7317511936291794
2,0.8156334536366839,0.8154761904761905,0.8154532030423379
3,0.8778905653122744,0.8776041666666666,0.8775809716949464
4,0.900697782128901,0.8999255952380952,0.8998773585153858
5,0.9317223044540558,0.9308035714285714,0.9307667382122827
6,0.9381063466967063,0.9375,0.9374783672470292
7,0.9427329192546584,0.9419642857142857,0.941939085664661
8,0.9550338788885239,0.9538690476190477,0.95383950630962
9,0.960792659751102,0.9590773809523809,0.9590392623520839
10,0.9595490793541452,0.9579613095238095,0.9579249665782579
11,0.9627893544230682,0.9613095238095238,0.9612785695764623
12,0.9627122596981442,0.9613095238095238,0.9612801785295798
13,0.9637938664313909,0.9624255952380952,0.9623978620543033
14,0.9605940459983561,0.9594494047619048,0.9594241956111846
15,0.9638701046419998,0.9624255952380952,0.9623963204108082
16,0.9602957066154842,0.9587053571428571,0.9586696574352797
17,0.9649511899870062,0.9635416666666666,0.9635140143836425
18,0.9644658426298857,0.9631696428571429,0.9631439290013175
19,0.964282223308304,0.9627976190476191,0.962767855361983
20,0.965622001918772,0.9642857142857143,0.9642600717989629
21,0.9619659496018569,0.9605654761904762,0.9605355665782256
22,0.9608664772727271,0.9598214285714286,0.9597986386840615
23,0.9624554336880493,0.9609375,0.9609054196219501
24,0.9652863647948065,0.9639136904761905,0.963887055636311
25,0.9653628483415718,0.9639136904761905,0.963885575048004
26,0.9635357888656861,0.9620535714285714,0.9620232124692224
27,0.9635357888656861,0.9620535714285714,0.9620232124692224
28,0.9629016277423921,0.9616815476190477,0.9616562817711534
29,0.9640564527410354,0.9627976190476191,0.962772372446902
30,0.9644658426298857,0.9631696428571429,0.9631439290013175
31,0.9655485956758941,0.9642857142857143,0.964261477549026
32,0.9633834346018547,0.9620535714285714,0.9620263262863981
33,0.9602555791380641,0.9590773809523809,0.9590511749520824
34,0.965028657750922,0.9635416666666666,0.9635124982547432
35,0.9644658426298857,0.9631696428571429,0.9631439290013175
36,0.9637938664313909,0.9624255952380952,0.9623978620543033
37,0.9654414251888601,0.9639136904761905,0.9638840543174205
38,0.9645401156130986,0.9631696428571429,0.9631424588453072
39,0.9644658426298857,0.9631696428571429,0.9631439290013175
40,0.9637197127622071,0.9624255952380952,0.9623993619104351
41,0.9651082181827878,0.9635416666666666,0.963510941564648
42,0.9632394078520874,0.9620535714285714,0.9620292713192036
43,0.9646164764917857,0.9631696428571429,0.9631409477294061
44,0.9649511899870062,0.9635416666666666,0.9635140143836425
45,0.964282223308304,0.9627976190476191,0.962767855361983
46,0.9625643098061768,0.9613095238095238,0.9612832673447782
47,0.9643936555513926,0.9631696428571429,0.9631453582072252
