Epoch,Precision,Recall,F1-Score
1,0.7182114294597669,0.7180477528089888,0.7179948710063144
2,0.8157877561191963,0.8149578651685393,0.8148362124534667
3,0.8714907417838149,0.8707865168539326,0.8707252511946083
4,0.9034313180638196,0.9027387640449438,0.9026970050284775
5,0.9248621328069582,0.9241573033707865,0.9241258353129232
6,0.9361884390542744,0.9350421348314607,0.9349994294191488
7,0.9491189771394786,0.9480337078651685,0.9480022955257478
8,0.956645156181955,0.9550561797752809,0.9550170482701976
9,0.9591049794788112,0.9578651685393258,0.9578367030907413
10,0.9612858555885263,0.9599719101123596,0.9599433853879819
11,0.9614282548125633,0.9599719101123596,0.9599403013361131
12,0.9605132769618752,0.9592696629213483,0.95924214632105
13,0.9655113748763601,0.964185393258427,0.9641598711366153
14,0.9655822944345628,0.964185393258427,0.9641585091708595
15,0.9639670284466665,0.9627808988764045,0.9627570960483204
16,0.9648071216617211,0.9634831460674157,0.963457123511843
17,0.9664646341782999,0.9652387640449438,0.9652159108783551
18,0.9647381694110665,0.9634831460674157,0.963458476011976
19,0.9662866549405151,0.9648876404494382,0.9648612835008427
20,0.9660444336698472,0.9645365168539326,0.9645078075346136
21,0.9644203128253034,0.9631320224719101,0.9631064370162454
22,0.9663595491388045,0.9648876404494382,0.9648599134527306
23,0.9657605366172761,0.9645365168539326,0.964513202007211
24,0.9667489604025302,0.9652387640449438,0.9652106232269976
25,0.9668506156356624,0.9655898876404494,0.9655666408574388
26,0.9655113748763601,0.964185393258427,0.9641598711366153
27,0.9657605366172761,0.9645365168539326,0.964513202007211
28,0.9668506156356624,0.9655898876404494,0.9655666408574388
29,0.965194448442439,0.9638342696629213,0.963807814143433
30,0.9687883217456043,0.9673455056179775,0.9673203606279343
31,0.9669910154464677,0.9655898876404494,0.9655640578308258
32,0.964102868447082,0.9627808988764045,0.9627543758870708
33,0.9669198813056379,0.9655898876404494,0.9655653663861599
34,0.9628782317011373,0.9617275280898876,0.961703727197778
35,0.9668506156356624,0.9655898876404494,0.9655666408574388
36,0.9660444336698472,0.9645365168539326,0.9645078075346136
37,0.965194448442439,0.9638342696629213,0.963807814143433
38,0.9655113748763601,0.964185393258427,0.9641598711366153
39,0.9653097866601807,0.964185393258427,0.964163744213691
40,0.967064019756839,0.9655898876404494,0.9655627151836761
41,0.9666030614581619,0.9652387640449438,0.9652133359242707
42,0.9650564390562522,0.9638342696629213,0.9638104931360666
43,0.9654423181525985,0.964185393258427,0.9641611976271302
44,0.9663595491388045,0.9648876404494382,0.9648599134527306
45,0.964102868447082,0.9627808988764045,0.9627543758870708
46,0.9653097866601807,0.964185393258427,0.964163744213691
47,0.9658287140772375,0.9645365168539326,0.9645119060822932
48,0.9666750761179004,0.9652387640449438,0.9652119967974783
49,0.9664646341782999,0.9652387640449438,0.9652159108783551
50,0.9671687317393237,0.9659410112359551,0.9659186197494997
51,0.967064019756839,0.9655898876404494,0.9655627151836761
52,0.9665329147032047,0.9652387640449438,0.9652146406153173
53,0.9664646341782999,0.9652387640449438,0.9652159108783551
54,0.9661464668941305,0.9648876404494382,0.9648639192422847
55,0.9652662456994314,0.9638342696629213,0.9638064209105076
56,0.9660444336698472,0.9645365168539326,0.9645078075346136
57,0.9658287140772375,0.9645365168539326,0.9645119060822932
58,0.9657605366172761,0.9645365168539326,0.964513202007211
59,0.967064019756839,0.9655898876404494,0.9655627151836761
60,0.9659706609086658,0.9645365168539326,0.9645092088539929
61,0.9655113748763601,0.964185393258427,0.9641598711366153
62,0.9675293571585151,0.9659410112359551,0.9659120593419597
63,0.9663595491388045,0.9648876404494382,0.9648599134527306
64,0.96565507852077,0.964185393258427,0.9641571117217852
65,0.9660444336698472,0.9645365168539326,0.9645078075346136
66,0.9669198813056379,0.9655898876404494,0.9655653663861599
67,0.9653751226149416,0.964185393258427,0.9641624886502703
68,0.9641735734226579,0.9627808988764045,0.9627529605108934
69,0.9667832167832168,0.9655898876404494,0.9655678812522206
70,0.9649506079027357,0.9634831460674157,0.96345430999084
71,0.9665329147032047,0.9652387640449438,0.9652146406153173
72,0.9657605366172761,0.9645365168539326,0.964513202007211
